CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"drift33_1st_1_8_21"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED		"2022-01-08T18:06:18"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730	
END_DATA_FORMAT

NUMBER_OF_SETS	957
BEGIN_DATA
444	O14	   85.00	    0.00	  255.00	 0.16697	 0.07963	 0.24943	   33.91	   63.58	  -48.18	    0.2398	    0.2557	    0.2668	    0.2737	    0.3284	    0.4058	    0.4085	    0.3707	    0.3228	    0.2645	    0.1870	    0.1118	    0.0622	    0.0304	    0.0143	    0.0104	    0.0107	    0.0099	    0.0103	    0.0204	    0.0543	    0.1190	    0.1881	    0.2136	    0.1956	    0.1939	    0.2476	    0.3538	    0.4799	    0.5849	    0.6571	    0.7025	    0.7302	    0.7466	    0.7602	    0.7755	
445	P14	   85.00	    0.00	  255.00	 0.16768	 0.07994	 0.25085	   33.97	   63.70	  -48.32	    0.2401	    0.2560	    0.2671	    0.2740	    0.3286	    0.4073	    0.4107	    0.3729	    0.3250	    0.2664	    0.1888	    0.1127	    0.0627	    0.0306	    0.0142	    0.0103	    0.0107	    0.0099	    0.0102	    0.0204	    0.0545	    0.1195	    0.1889	    0.2145	    0.1965	    0.1948	    0.2486	    0.3552	    0.4814	    0.5866	    0.6585	    0.7039	    0.7320	    0.7484	    0.7619	    0.7765	
446	Q14	  255.00	  170.00	  255.00	 0.66439	 0.56304	 0.59566	   79.79	   28.75	  -14.26	    0.4516	    0.4814	    0.5023	    0.5154	    0.6054	    0.7378	    0.7708	    0.7651	    0.7594	    0.7496	    0.7099	    0.6463	    0.5884	    0.5112	    0.4291	    0.4065	    0.4253	    0.4054	    0.4021	    0.4987	    0.6331	    0.7256	    0.7724	    0.7962	    0.8093	    0.8174	    0.8256	    0.8340	    0.8420	    0.8482	    0.8535	    0.8579	    0.8630	    0.8659	    0.8647	    0.8642	
447	R14	  170.00	  255.00	  255.00	 0.52987	 0.62903	 0.71015	   83.39	  -18.87	  -18.87	    0.4768	    0.5083	    0.5303	    0.5441	    0.6375	    0.7843	    0.8499	    0.8774	    0.8999	    0.9246	    0.9284	    0.8975	    0.8649	    0.8410	    0.8159	    0.7819	    0.7386	    0.6802	    0.6072	    0.5427	    0.4957	    0.4667	    0.4426	    0.4263	    0.4241	    0.4308	    0.4454	    0.4692	    0.4955	    0.5090	    0.5053	    0.4937	    0.4780	    0.4682	    0.4838	    0.5291	
448	S14	  255.00	  255.00	   85.00	 0.72099	 0.80069	 0.16920	   91.72	  -10.47	   67.78	    0.1011	    0.1078	    0.1125	    0.1154	    0.1240	    0.1346	    0.1395	    0.1482	    0.1599	    0.1799	    0.2325	    0.3704	    0.5844	    0.7505	    0.8231	    0.8439	    0.8496	    0.8489	    0.8436	    0.8418	    0.8372	    0.8352	    0.8350	    0.8369	    0.8403	    0.8446	    0.8512	    0.8582	    0.8645	    0.8701	    0.8775	    0.8828	    0.8879	    0.8912	    0.8906	    0.8915	
449	T14	   22.00	   22.00	   22.00	 0.01046	 0.00914	 0.00836	    8.25	    6.14	   -1.47	    0.0059	    0.0063	    0.0066	    0.0068	    0.0078	    0.0092	    0.0100	    0.0105	    0.0108	    0.0111	    0.0109	    0.0100	    0.0096	    0.0087	    0.0077	    0.0072	    0.0073	    0.0072	    0.0071	    0.0077	    0.0091	    0.0106	    0.0116	    0.0118	    0.0119	    0.0126	    0.0145	    0.0173	    0.0204	    0.0225	    0.0237	    0.0240	    0.0234	    0.0241	    0.0263	    0.0302	
450	U14	    2.00	    2.00	    2.00	 0.00266	 0.00275	 0.00235	    2.48	    0.02	   -0.16	    0.0023	    0.0024	    0.0025	    0.0026	    0.0029	    0.0029	    0.0027	    0.0028	    0.0028	    0.0028	    0.0032	    0.0031	    0.0029	    0.0029	    0.0028	    0.0028	    0.0027	    0.0027	    0.0027	    0.0026	    0.0027	    0.0027	    0.0026	    0.0026	    0.0026	    0.0027	    0.0030	    0.0034	    0.0037	    0.0039	    0.0042	    0.0043	    0.0039	    0.0045	    0.0050	    0.0056	
451	V14	  255.00	   85.00	    0.00	 0.47449	 0.32156	 0.01533	   63.47	   52.20	   84.06	    0.0135	    0.0144	    0.0150	    0.0154	    0.0143	    0.0120	    0.0106	    0.0102	    0.0112	    0.0136	    0.0169	    0.0260	    0.0590	    0.1063	    0.1420	    0.1580	    0.1435	    0.1235	    0.1283	    0.1898	    0.3871	    0.6264	    0.7476	    0.7980	    0.8200	    0.8302	    0.8376	    0.8437	    0.8483	    0.8525	    0.8593	    0.8650	    0.8698	    0.8723	    0.8714	    0.8685	
452	W14	  255.00	  255.00	  170.00	 0.77065	 0.83787	 0.39807	   93.36	   -7.36	   31.69	    0.2759	    0.2941	    0.3068	    0.3149	    0.3540	    0.4095	    0.4301	    0.4446	    0.4625	    0.4877	    0.5352	    0.6277	    0.7492	    0.8308	    0.8609	    0.8666	    0.8668	    0.8637	    0.8574	    0.8553	    0.8506	    0.8488	    0.8483	    0.8498	    0.8527	    0.8564	    0.8625	    0.8691	    0.8756	    0.8808	    0.8867	    0.8909	    0.8963	    0.8985	    0.8987	    0.8991	
453	X14	    0.00	    0.00	  170.00	 0.04129	 0.01899	 0.13091	   14.95	   41.53	  -54.91	    0.1001	    0.1067	    0.1114	    0.1143	    0.1385	    0.1789	    0.1970	    0.1964	    0.1834	    0.1593	    0.1188	    0.0677	    0.0327	    0.0168	    0.0094	    0.0066	    0.0058	    0.0055	    0.0052	    0.0056	    0.0073	    0.0131	    0.0217	    0.0235	    0.0183	    0.0181	    0.0315	    0.0664	    0.1201	    0.1716	    0.2055	    0.2238	    0.2308	    0.2348	    0.2465	    0.2698	
454	Y14	  170.00	  255.00	   85.00	 0.36233	 0.51068	 0.14301	   76.72	  -38.85	   48.36	    0.0781	    0.0832	    0.0868	    0.0891	    0.0977	    0.1084	    0.1135	    0.1215	    0.1310	    0.1474	    0.1972	    0.3341	    0.5462	    0.6966	    0.7384	    0.7192	    0.6755	    0.6128	    0.5342	    0.4631	    0.4103	    0.3773	    0.3501	    0.3316	    0.3298	    0.3385	    0.3555	    0.3817	    0.4099	    0.4247	    0.4221	    0.4095	    0.3909	    0.3798	    0.3992	    0.4528	
455	Z14	   85.00	   85.00	  170.00	 0.15018	 0.13313	 0.24517	   43.23	   13.71	  -31.33	    0.1724	    0.1838	    0.1917	    0.1967	    0.2343	    0.2937	    0.3182	    0.3242	    0.3231	    0.3163	    0.2936	    0.2543	    0.2156	    0.1758	    0.1379	    0.1191	    0.1142	    0.1025	    0.0889	    0.0917	    0.1088	    0.1294	    0.1422	    0.1426	    0.1379	    0.1408	    0.1594	    0.1909	    0.2246	    0.2469	    0.2545	    0.2531	    0.2485	    0.2474	    0.2608	    0.2916	
456	[14	  170.00	  255.00	  170.00	 0.42969	 0.56301	 0.36352	   79.78	  -30.95	   12.97	    0.2311	    0.2464	    0.2571	    0.2638	    0.3035	    0.3631	    0.3899	    0.4077	    0.4249	    0.4494	    0.4969	    0.5894	    0.7061	    0.7723	    0.7777	    0.7493	    0.7048	    0.6430	    0.5658	    0.4970	    0.4466	    0.4152	    0.3892	    0.3717	    0.3696	    0.3774	    0.3934	    0.4187	    0.4461	    0.4599	    0.4565	    0.4440	    0.4258	    0.4150	    0.4322	    0.4823	
457	\14	   18.00	   18.00	   18.00	 0.00807	 0.00715	 0.00649	    6.46	    4.74	   -1.12	    0.0053	    0.0057	    0.0059	    0.0061	    0.0063	    0.0070	    0.0076	    0.0080	    0.0082	    0.0088	    0.0086	    0.0080	    0.0075	    0.0069	    0.0062	    0.0058	    0.0058	    0.0057	    0.0056	    0.0061	    0.0071	    0.0081	    0.0089	    0.0090	    0.0090	    0.0095	    0.0110	    0.0133	    0.0159	    0.0176	    0.0185	    0.0189	    0.0189	    0.0191	    0.0211	    0.0245	
458	]14	   85.00	  170.00	    0.00	 0.09711	 0.14301	 0.01906	   44.66	  -28.84	   47.64	    0.0129	    0.0138	    0.0143	    0.0147	    0.0139	    0.0123	    0.0111	    0.0105	    0.0113	    0.0130	    0.0170	    0.0383	    0.1089	    0.1855	    0.2167	    0.2194	    0.2093	    0.1844	    0.1522	    0.1275	    0.1113	    0.1009	    0.0919	    0.0858	    0.0858	    0.0901	    0.0977	    0.1093	    0.1220	    0.1290	    0.1278	    0.1217	    0.1137	    0.1100	    0.1204	    0.1486	
459	^14	   22.00	   22.00	   22.00	 0.00999	 0.00881	 0.00814	    7.96	    5.76	   -1.60	    0.0062	    0.0066	    0.0069	    0.0071	    0.0079	    0.0089	    0.0096	    0.0101	    0.0105	    0.0107	    0.0107	    0.0100	    0.0094	    0.0085	    0.0076	    0.0071	    0.0072	    0.0070	    0.0068	    0.0075	    0.0088	    0.0101	    0.0110	    0.0112	    0.0113	    0.0119	    0.0137	    0.0164	    0.0193	    0.0212	    0.0223	    0.0227	    0.0227	    0.0230	    0.0252	    0.0295	
460	_14	  170.00	    0.00	  170.00	 0.20351	 0.10178	 0.09562	   38.16	   64.25	   -4.13	    0.1169	    0.1246	    0.1300	    0.1334	    0.1556	    0.1802	    0.1666	    0.1395	    0.1138	    0.0876	    0.0580	    0.0352	    0.0216	    0.0109	    0.0056	    0.0045	    0.0047	    0.0045	    0.0052	    0.0166	    0.0805	    0.2012	    0.2995	    0.3496	    0.3713	    0.3865	    0.4080	    0.4345	    0.4587	    0.4743	    0.4821	    0.4849	    0.4860	    0.4882	    0.4984	    0.5158	
461	`14	   85.00	  255.00	   85.00	 0.15148	 0.30216	 0.12528	   61.84	  -65.73	   27.51	    0.0633	    0.0675	    0.0704	    0.0723	    0.0807	    0.0925	    0.0998	    0.1082	    0.1165	    0.1306	    0.1749	    0.2994	    0.4916	    0.6121	    0.6175	    0.5608	    0.4780	    0.3769	    0.2713	    0.1915	    0.1436	    0.1173	    0.0980	    0.0857	    0.0842	    0.0894	    0.0999	    0.1175	    0.1376	    0.1478	    0.1436	    0.1324	    0.1176	    0.1101	    0.1267	    0.1742	
462	a14	   22.00	   22.00	   22.00	 0.00967	 0.00860	 0.00802	    7.77	    5.36	   -1.70	    0.0057	    0.0061	    0.0063	    0.0065	    0.0076	    0.0087	    0.0094	    0.0099	    0.0103	    0.0107	    0.0108	    0.0101	    0.0093	    0.0084	    0.0075	    0.0070	    0.0071	    0.0069	    0.0067	    0.0073	    0.0085	    0.0098	    0.0106	    0.0108	    0.0108	    0.0114	    0.0131	    0.0156	    0.0185	    0.0206	    0.0215	    0.0217	    0.0219	    0.0226	    0.0246	    0.0281	
463	A15	   12.00	   12.00	   12.00	 0.00589	 0.00551	 0.00468	    4.97	    2.33	   -0.26	    0.0047	    0.0050	    0.0053	    0.0054	    0.0051	    0.0052	    0.0054	    0.0056	    0.0057	    0.0061	    0.0065	    0.0060	    0.0056	    0.0054	    0.0050	    0.0048	    0.0049	    0.0048	    0.0047	    0.0050	    0.0055	    0.0060	    0.0063	    0.0063	    0.0064	    0.0068	    0.0076	    0.0090	    0.0105	    0.0115	    0.0119	    0.0122	    0.0121	    0.0127	    0.0143	    0.0168	
464	B15	    0.00	   85.00	  170.00	 0.03304	 0.03289	 0.16597	   21.17	    2.20	  -53.10	    0.0879	    0.0937	    0.0977	    0.1003	    0.1244	    0.1686	    0.2069	    0.2283	    0.2333	    0.2299	    0.2125	    0.1750	    0.1348	    0.0992	    0.0659	    0.0421	    0.0272	    0.0154	    0.0077	    0.0049	    0.0040	    0.0037	    0.0034	    0.0031	    0.0030	    0.0030	    0.0032	    0.0039	    0.0050	    0.0059	    0.0055	    0.0050	    0.0048	    0.0052	    0.0065	    0.0104	
465	C15	    0.00	  255.00	  255.00	 0.15494	 0.25172	 0.61532	   57.24	  -43.87	  -55.08	    0.3098	    0.3303	    0.3446	    0.3536	    0.4433	    0.6044	    0.7223	    0.7883	    0.8193	    0.8433	    0.8393	    0.7904	    0.7326	    0.6692	    0.5846	    0.4758	    0.3547	    0.2313	    0.1267	    0.0648	    0.0370	    0.0253	    0.0182	    0.0144	    0.0139	    0.0152	    0.0185	    0.0255	    0.0355	    0.0409	    0.0372	    0.0312	    0.0258	    0.0245	    0.0330	    0.0587	
466	D15	  255.00	   85.00	  170.00	 0.50752	 0.34634	 0.21223	   65.46	   52.57	   13.27	    0.1832	    0.1953	    0.2037	    0.2090	    0.2421	    0.2841	    0.2826	    0.2704	    0.2588	    0.2480	    0.2369	    0.2370	    0.2382	    0.2013	    0.1515	    0.1392	    0.1492	    0.1337	    0.1348	    0.2273	    0.4252	    0.6196	    0.7249	    0.7767	    0.8041	    0.8195	    0.8311	    0.8404	    0.8481	    0.8543	    0.8610	    0.8666	    0.8720	    0.8749	    0.8727	    0.8701	
467	E15	  255.00	  255.00	  170.00	 0.76933	 0.83673	 0.39818	   93.31	   -7.41	   31.59	    0.2768	    0.2951	    0.3079	    0.3160	    0.3548	    0.4099	    0.4304	    0.4450	    0.4628	    0.4879	    0.5347	    0.6264	    0.7480	    0.8299	    0.8605	    0.8661	    0.8661	    0.8629	    0.8565	    0.8543	    0.8493	    0.8470	    0.8463	    0.8476	    0.8505	    0.8542	    0.8606	    0.8675	    0.8738	    0.8790	    0.8853	    0.8903	    0.8952	    0.8976	    0.8975	    0.8986	
468	F15	   85.00	   85.00	  170.00	 0.14789	 0.13017	 0.24250	   42.79	   14.24	  -31.61	    0.1708	    0.1821	    0.1900	    0.1949	    0.2325	    0.2915	    0.3156	    0.3215	    0.3200	    0.3124	    0.2888	    0.2494	    0.2103	    0.1709	    0.1337	    0.1153	    0.1108	    0.0997	    0.0865	    0.0894	    0.1063	    0.1270	    0.1401	    0.1407	    0.1359	    0.1387	    0.1572	    0.1889	    0.2230	    0.2457	    0.2533	    0.2524	    0.2479	    0.2466	    0.2605	    0.2914	
469	G15	    0.00	   85.00	   85.00	 0.01155	 0.01765	 0.04540	   14.20	  -15.77	  -23.99	    0.0233	    0.0248	    0.0259	    0.0265	    0.0322	    0.0419	    0.0507	    0.0571	    0.0612	    0.0640	    0.0645	    0.0616	    0.0572	    0.0507	    0.0417	    0.0315	    0.0217	    0.0126	    0.0064	    0.0039	    0.0031	    0.0028	    0.0027	    0.0027	    0.0028	    0.0029	    0.0029	    0.0032	    0.0035	    0.0037	    0.0038	    0.0036	    0.0036	    0.0037	    0.0051	    0.0060	
470	H15	   10.00	   10.00	   10.00	 0.00506	 0.00485	 0.00392	    4.38	    1.54	    0.15	    0.0036	    0.0038	    0.0040	    0.0041	    0.0041	    0.0044	    0.0047	    0.0048	    0.0049	    0.0048	    0.0053	    0.0051	    0.0050	    0.0049	    0.0046	    0.0044	    0.0044	    0.0044	    0.0043	    0.0045	    0.0048	    0.0052	    0.0053	    0.0054	    0.0054	    0.0058	    0.0064	    0.0075	    0.0087	    0.0096	    0.0100	    0.0103	    0.0104	    0.0107	    0.0120	    0.0145	
471	I15	   85.00	  255.00	    0.00	 0.15872	 0.28623	 0.03399	   60.45	  -55.49	   62.74	    0.0155	    0.0165	    0.0173	    0.0177	    0.0173	    0.0155	    0.0139	    0.0135	    0.0152	    0.0185	    0.0251	    0.0637	    0.2224	    0.4401	    0.5412	    0.5287	    0.4699	    0.3885	    0.2971	    0.2226	    0.1741	    0.1462	    0.1249	    0.1113	    0.1106	    0.1176	    0.1309	    0.1519	    0.1756	    0.1873	    0.1832	    0.1707	    0.1538	    0.1456	    0.1646	    0.2176	
472	J15	   85.00	  255.00	  170.00	 0.21114	 0.36130	 0.33722	   66.62	  -54.74	   -5.97	    0.1903	    0.2028	    0.2116	    0.2171	    0.2580	    0.3234	    0.3602	    0.3839	    0.4015	    0.4247	    0.4688	    0.5547	    0.6611	    0.7074	    0.6846	    0.6216	    0.5362	    0.4307	    0.3171	    0.2283	    0.1735	    0.1429	    0.1199	    0.1052	    0.1031	    0.1088	    0.1211	    0.1417	    0.1659	    0.1782	    0.1729	    0.1602	    0.1430	    0.1345	    0.1522	    0.2031	
473	K15	   26.00	   26.00	   26.00	 0.01165	 0.01032	 0.00986	    9.26	    5.88	   -2.18	    0.0084	    0.0090	    0.0094	    0.0096	    0.0097	    0.0107	    0.0116	    0.0122	    0.0128	    0.0130	    0.0128	    0.0121	    0.0112	    0.0102	    0.0089	    0.0084	    0.0085	    0.0082	    0.0079	    0.0087	    0.0103	    0.0118	    0.0128	    0.0130	    0.0130	    0.0138	    0.0158	    0.0187	    0.0218	    0.0241	    0.0249	    0.0255	    0.0251	    0.0258	    0.0281	    0.0326	
474	L15	    0.00	  170.00	   85.00	 0.01880	 0.05076	 0.06571	   26.95	  -50.56	  -11.99	    0.0312	    0.0333	    0.0347	    0.0356	    0.0408	    0.0494	    0.0589	    0.0682	    0.0746	    0.0826	    0.1042	    0.1454	    0.1829	    0.1835	    0.1526	    0.1094	    0.0667	    0.0320	    0.0126	    0.0062	    0.0045	    0.0040	    0.0038	    0.0038	    0.0038	    0.0038	    0.0038	    0.0038	    0.0043	    0.0045	    0.0042	    0.0043	    0.0044	    0.0052	    0.0063	    0.0085	
475	M15	   20.00	   20.00	   20.00	 0.00910	 0.00804	 0.00744	    7.26	    5.39	   -1.53	    0.0062	    0.0066	    0.0069	    0.0070	    0.0073	    0.0081	    0.0088	    0.0092	    0.0095	    0.0097	    0.0099	    0.0093	    0.0087	    0.0078	    0.0069	    0.0065	    0.0065	    0.0064	    0.0062	    0.0068	    0.0079	    0.0091	    0.0100	    0.0102	    0.0102	    0.0108	    0.0125	    0.0150	    0.0178	    0.0198	    0.0207	    0.0211	    0.0209	    0.0217	    0.0235	    0.0266	
476	N15	  170.00	  255.00	  170.00	 0.43133	 0.56418	 0.36606	   79.85	  -30.75	   12.73	    0.2348	    0.2503	    0.2612	    0.2680	    0.3074	    0.3668	    0.3938	    0.4116	    0.4284	    0.4523	    0.4986	    0.5901	    0.7059	    0.7724	    0.7782	    0.7502	    0.7058	    0.6440	    0.5669	    0.4982	    0.4481	    0.4168	    0.3910	    0.3733	    0.3713	    0.3789	    0.3947	    0.4198	    0.4466	    0.4604	    0.4567	    0.4443	    0.4268	    0.4158	    0.4328	    0.4809	
477	O15	    8.00	    8.00	    8.00	 0.00459	 0.00446	 0.00357	    4.02	    1.21	    0.20	    0.0025	    0.0027	    0.0028	    0.0029	    0.0037	    0.0041	    0.0041	    0.0043	    0.0044	    0.0046	    0.0049	    0.0047	    0.0045	    0.0044	    0.0042	    0.0041	    0.0041	    0.0041	    0.0040	    0.0041	    0.0044	    0.0047	    0.0048	    0.0049	    0.0050	    0.0051	    0.0057	    0.0068	    0.0078	    0.0084	    0.0086	    0.0089	    0.0093	    0.0095	    0.0105	    0.0124	
478	P15	  170.00	    0.00	  170.00	 0.20828	 0.10427	 0.09944	   38.60	   64.67	   -4.65	    0.1205	    0.1284	    0.1340	    0.1375	    0.1604	    0.1859	    0.1726	    0.1449	    0.1187	    0.0920	    0.0615	    0.0376	    0.0229	    0.0115	    0.0057	    0.0046	    0.0048	    0.0045	    0.0052	    0.0173	    0.0834	    0.2069	    0.3066	    0.3572	    0.3789	    0.3943	    0.4157	    0.4424	    0.4668	    0.4821	    0.4900	    0.4932	    0.4945	    0.4971	    0.5067	    0.5235	
479	Q15	   85.00	   85.00	   85.00	 0.08390	 0.08299	 0.07024	   34.60	    3.47	   -0.74	    0.0444	    0.0473	    0.0494	    0.0507	    0.0593	    0.0735	    0.0805	    0.0852	    0.0899	    0.0941	    0.0955	    0.0942	    0.0922	    0.0870	    0.0795	    0.0772	    0.0791	    0.0748	    0.0706	    0.0766	    0.0853	    0.0897	    0.0892	    0.0877	    0.0891	    0.0932	    0.0997	    0.1084	    0.1171	    0.1225	    0.1233	    0.1212	    0.1186	    0.1195	    0.1278	    0.1443	
480	R15	   85.00	  255.00	  255.00	 0.31085	 0.44029	 0.68034	   72.25	  -37.54	  -35.38	    0.4009	    0.4274	    0.4460	    0.4576	    0.5557	    0.7199	    0.8088	    0.8510	    0.8775	    0.9041	    0.9069	    0.8681	    0.8271	    0.7915	    0.7474	    0.6848	    0.6039	    0.5007	    0.3842	    0.2887	    0.2267	    0.1909	    0.1631	    0.1447	    0.1417	    0.1483	    0.1630	    0.1882	    0.2174	    0.2324	    0.2256	    0.2095	    0.1887	    0.1770	    0.1963	    0.2531	
481	S15	   85.00	  255.00	  255.00	 0.30799	 0.43751	 0.67945	   72.06	  -37.79	  -35.62	    0.3978	    0.4241	    0.4425	    0.4540	    0.5530	    0.7182	    0.8073	    0.8500	    0.8767	    0.9037	    0.9063	    0.8676	    0.8261	    0.7901	    0.7455	    0.6826	    0.6012	    0.4976	    0.3809	    0.2851	    0.2232	    0.1874	    0.1599	    0.1415	    0.1385	    0.1452	    0.1598	    0.1847	    0.2138	    0.2289	    0.2220	    0.2062	    0.1850	    0.1741	    0.1928	    0.2499	
482	T15	  255.00	    0.00	  170.00	 0.35532	 0.17520	 0.07341	   48.91	   78.69	   22.63	    0.1195	    0.1274	    0.1329	    0.1364	    0.1542	    0.1641	    0.1349	    0.1013	    0.0756	    0.0556	    0.0366	    0.0219	    0.0131	    0.0074	    0.0047	    0.0039	    0.0038	    0.0039	    0.0047	    0.0144	    0.1026	    0.3220	    0.5314	    0.6629	    0.7362	    0.7760	    0.8002	    0.8162	    0.8269	    0.8350	    0.8430	    0.8493	    0.8557	    0.8600	    0.8592	    0.8578	
483	U15	   85.00	  255.00	  170.00	 0.21357	 0.36401	 0.33898	   66.83	  -54.48	   -5.87	    0.1933	    0.2061	    0.2150	    0.2206	    0.2608	    0.3253	    0.3617	    0.3856	    0.4033	    0.4270	    0.4715	    0.5582	    0.6640	    0.7097	    0.6869	    0.6242	    0.5392	    0.4338	    0.3202	    0.2313	    0.1762	    0.1454	    0.1223	    0.1074	    0.1053	    0.1112	    0.1234	    0.1442	    0.1687	    0.1811	    0.1757	    0.1627	    0.1453	    0.1362	    0.1547	    0.2073	
484	V15	   24.00	   24.00	   24.00	 0.01121	 0.00986	 0.00910	    8.87	    6.04	   -1.64	    0.0068	    0.0073	    0.0076	    0.0078	    0.0087	    0.0100	    0.0108	    0.0114	    0.0118	    0.0120	    0.0115	    0.0112	    0.0104	    0.0095	    0.0084	    0.0079	    0.0080	    0.0078	    0.0076	    0.0084	    0.0098	    0.0114	    0.0124	    0.0127	    0.0127	    0.0134	    0.0153	    0.0182	    0.0214	    0.0236	    0.0244	    0.0249	    0.0251	    0.0255	    0.0278	    0.0320	
485	W15	  255.00	    0.00	    0.00	 0.36309	 0.18218	 0.00594	   49.76	   77.62	   74.59	    0.0157	    0.0167	    0.0174	    0.0179	    0.0170	    0.0120	    0.0072	    0.0054	    0.0054	    0.0058	    0.0058	    0.0054	    0.0046	    0.0039	    0.0035	    0.0033	    0.0034	    0.0040	    0.0048	    0.0080	    0.0827	    0.3532	    0.5924	    0.7160	    0.7815	    0.8151	    0.8326	    0.8424	    0.8489	    0.8542	    0.8616	    0.8671	    0.8724	    0.8749	    0.8719	    0.8680	
486	X15	    0.00	  170.00	   85.00	 0.01915	 0.05149	 0.06681	   27.15	  -50.60	  -12.12	    0.0310	    0.0331	    0.0345	    0.0354	    0.0412	    0.0506	    0.0602	    0.0696	    0.0759	    0.0843	    0.1056	    0.1473	    0.1846	    0.1850	    0.1540	    0.1109	    0.0681	    0.0329	    0.0130	    0.0064	    0.0046	    0.0040	    0.0038	    0.0038	    0.0038	    0.0038	    0.0038	    0.0039	    0.0043	    0.0045	    0.0043	    0.0041	    0.0044	    0.0050	    0.0061	    0.0094	
487	Y15	   85.00	    0.00	   85.00	 0.06907	 0.03689	 0.03621	   22.62	   41.21	   -3.96	    0.0378	    0.0403	    0.0420	    0.0431	    0.0505	    0.0594	    0.0579	    0.0521	    0.0457	    0.0381	    0.0280	    0.0192	    0.0137	    0.0083	    0.0051	    0.0045	    0.0047	    0.0044	    0.0051	    0.0110	    0.0349	    0.0723	    0.0991	    0.1113	    0.1168	    0.1226	    0.1323	    0.1451	    0.1572	    0.1653	    0.1694	    0.1707	    0.1718	    0.1739	    0.1807	    0.1925	
488	Z15	   85.00	    0.00	    0.00	 0.03820	 0.02203	 0.00451	   16.52	   30.29	   19.97	    0.0074	    0.0079	    0.0082	    0.0084	    0.0083	    0.0074	    0.0063	    0.0055	    0.0047	    0.0043	    0.0043	    0.0046	    0.0045	    0.0043	    0.0043	    0.0042	    0.0040	    0.0043	    0.0052	    0.0075	    0.0213	    0.0472	    0.0608	    0.0655	    0.0687	    0.0721	    0.0761	    0.0805	    0.0851	    0.0882	    0.0897	    0.0902	    0.0907	    0.0921	    0.0959	    0.1033	
489	[15	  170.00	  170.00	  170.00	 0.33905	 0.35283	 0.27518	   65.97	   -0.40	    2.63	    0.1743	    0.1859	    0.1939	    0.1990	    0.2356	    0.2936	    0.3181	    0.3316	    0.3457	    0.3610	    0.3706	    0.3720	    0.3737	    0.3678	    0.3546	    0.3499	    0.3535	    0.3443	    0.3337	    0.3425	    0.3533	    0.3566	    0.3537	    0.3510	    0.3544	    0.3623	    0.3741	    0.3891	    0.4041	    0.4131	    0.4152	    0.4138	    0.4107	    0.4120	    0.4246	    0.4492	
490	\15	   28.00	   28.00	   28.00	 0.01210	 0.01074	 0.01007	    9.59	    5.88	   -1.92	    0.0074	    0.0079	    0.0083	    0.0085	    0.0094	    0.0110	    0.0121	    0.0127	    0.0130	    0.0132	    0.0130	    0.0121	    0.0115	    0.0105	    0.0092	    0.0087	    0.0089	    0.0086	    0.0082	    0.0092	    0.0109	    0.0124	    0.0133	    0.0135	    0.0135	    0.0143	    0.0163	    0.0192	    0.0224	    0.0245	    0.0252	    0.0253	    0.0251	    0.0256	    0.0279	    0.0317	
491	]15	  255.00	    0.00	  255.00	 0.38956	 0.19314	 0.18657	   51.05	   80.61	   -6.23	    0.2205	    0.2350	    0.2452	    0.2516	    0.2968	    0.3500	    0.3261	    0.2728	    0.2233	    0.1724	    0.1135	    0.0685	    0.0417	    0.0195	    0.0084	    0.0066	    0.0073	    0.0066	    0.0078	    0.0311	    0.1504	    0.3679	    0.5579	    0.6750	    0.7397	    0.7751	    0.7980	    0.8142	    0.8264	    0.8352	    0.8437	    0.8509	    0.8580	    0.8625	    0.8623	    0.8601	
