CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"drift33_2nd_1_8_21r"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED		"2022-01-08T18:46:17"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730	
END_DATA_FORMAT

NUMBER_OF_SETS	957
BEGIN_DATA
563	B18	    0.00	   85.00	    0.00	 0.01336	 0.02789	 0.01155	   19.18	  -31.54	   12.45	    0.0088	    0.0094	    0.0098	    0.0101	    0.0102	    0.0099	    0.0096	    0.0096	    0.0101	    0.0112	    0.0150	    0.0263	    0.0458	    0.0587	    0.0605	    0.0554	    0.0461	    0.0341	    0.0226	    0.0153	    0.0116	    0.0098	    0.0087	    0.0080	    0.0077	    0.0079	    0.0083	    0.0092	    0.0107	    0.0115	    0.0113	    0.0104	    0.0099	    0.0100	    0.0118	    0.0167	
564	C18	    0.00	    0.00	    0.00	 0.00210	 0.00218	 0.00205	    1.97	    0.02	   -0.47	    0.0026	    0.0027	    0.0028	    0.0029	    0.0029	    0.0027	    0.0025	    0.0025	    0.0025	    0.0024	    0.0023	    0.0024	    0.0023	    0.0022	    0.0022	    0.0022	    0.0022	    0.0022	    0.0022	    0.0022	    0.0021	    0.0021	    0.0020	    0.0020	    0.0020	    0.0021	    0.0022	    0.0024	    0.0024	    0.0025	    0.0027	    0.0027	    0.0023	    0.0024	    0.0028	    0.0030	
565	D18	  255.00	  255.00	    0.00	 0.69510	 0.74626	 0.03839	   89.22	   -5.20	  109.48	    0.0203	    0.0216	    0.0225	    0.0231	    0.0191	    0.0134	    0.0114	    0.0118	    0.0156	    0.0219	    0.0291	    0.0610	    0.2194	    0.4888	    0.6888	    0.7793	    0.8177	    0.8335	    0.8366	    0.8391	    0.8368	    0.8356	    0.8346	    0.8347	    0.8354	    0.8367	    0.8398	    0.8433	    0.8460	    0.8485	    0.8538	    0.8579	    0.8630	    0.8656	    0.8653	    0.8668	
566	E18	  255.00	  170.00	  170.00	 0.62493	 0.56095	 0.30695	   79.67	   20.34	   21.11	    0.2230	    0.2378	    0.2481	    0.2546	    0.2910	    0.3429	    0.3562	    0.3607	    0.3660	    0.3744	    0.3948	    0.4483	    0.5099	    0.5006	    0.4440	    0.4280	    0.4481	    0.4311	    0.4290	    0.5212	    0.6485	    0.7365	    0.7814	    0.8045	    0.8173	    0.8256	    0.8338	    0.8418	    0.8487	    0.8541	    0.8606	    0.8654	    0.8707	    0.8737	    0.8728	    0.8716	
567	F18	    2.00	    2.00	    2.00	 0.00285	 0.00283	 0.00221	    2.56	    0.48	    0.24	    0.0011	    0.0012	    0.0013	    0.0013	    0.0023	    0.0028	    0.0027	    0.0027	    0.0027	    0.0027	    0.0027	    0.0028	    0.0025	    0.0027	    0.0028	    0.0028	    0.0028	    0.0027	    0.0027	    0.0027	    0.0028	    0.0029	    0.0030	    0.0030	    0.0031	    0.0032	    0.0034	    0.0037	    0.0040	    0.0043	    0.0046	    0.0047	    0.0046	    0.0048	    0.0061	    0.0066	
568	G18	  255.00	    0.00	  255.00	 0.39208	 0.19466	 0.19004	   51.23	   80.65	   -6.68	    0.2226	    0.2374	    0.2476	    0.2541	    0.3004	    0.3547	    0.3312	    0.2779	    0.2281	    0.1766	    0.1169	    0.0710	    0.0432	    0.0201	    0.0084	    0.0065	    0.0074	    0.0067	    0.0079	    0.0322	    0.1539	    0.3727	    0.5619	    0.6779	    0.7420	    0.7770	    0.7995	    0.8155	    0.8274	    0.8358	    0.8441	    0.8509	    0.8577	    0.8623	    0.8615	    0.8588	
569	H18	    8.00	    8.00	    8.00	 0.00506	 0.00486	 0.00373	    4.39	    1.51	    0.54	    0.0035	    0.0037	    0.0039	    0.0040	    0.0039	    0.0043	    0.0044	    0.0045	    0.0047	    0.0045	    0.0047	    0.0049	    0.0048	    0.0046	    0.0045	    0.0044	    0.0045	    0.0045	    0.0044	    0.0046	    0.0049	    0.0052	    0.0053	    0.0054	    0.0055	    0.0059	    0.0065	    0.0074	    0.0086	    0.0094	    0.0096	    0.0095	    0.0095	    0.0101	    0.0114	    0.0131	
570	I18	    0.00	  170.00	  255.00	 0.09016	 0.11203	 0.48204	   39.92	  -14.10	  -70.77	    0.2072	    0.2209	    0.2305	    0.2365	    0.3010	    0.4278	    0.5659	    0.6543	    0.6818	    0.6875	    0.6565	    0.5795	    0.4894	    0.3928	    0.2842	    0.1790	    0.0946	    0.0374	    0.0107	    0.0040	    0.0029	    0.0026	    0.0025	    0.0027	    0.0028	    0.0029	    0.0031	    0.0038	    0.0058	    0.0072	    0.0059	    0.0046	    0.0049	    0.0062	    0.0084	    0.0115	
571	J18	    0.00	   85.00	  170.00	 0.03533	 0.03595	 0.17742	   22.29	    1.05	  -53.81	    0.0960	    0.1023	    0.1067	    0.1095	    0.1348	    0.1816	    0.2213	    0.2431	    0.2482	    0.2448	    0.2273	    0.1887	    0.1466	    0.1085	    0.0731	    0.0473	    0.0308	    0.0175	    0.0085	    0.0051	    0.0042	    0.0037	    0.0033	    0.0031	    0.0029	    0.0030	    0.0033	    0.0040	    0.0055	    0.0064	    0.0059	    0.0051	    0.0047	    0.0050	    0.0063	    0.0104	
572	K18	   85.00	  170.00	  170.00	 0.18210	 0.23513	 0.28846	   55.60	  -21.74	  -17.44	    0.1765	    0.1882	    0.1963	    0.2014	    0.2400	    0.3019	    0.3338	    0.3517	    0.3645	    0.3775	    0.3885	    0.3976	    0.4041	    0.3900	    0.3572	    0.3255	    0.2952	    0.2483	    0.1982	    0.1690	    0.1546	    0.1464	    0.1376	    0.1303	    0.1290	    0.1334	    0.1439	    0.1607	    0.1798	    0.1902	    0.1886	    0.1814	    0.1713	    0.1675	    0.1813	    0.2174	
573	L18	  170.00	  170.00	   85.00	 0.30278	 0.33398	 0.10767	   64.48	   -7.05	   37.32	    0.0635	    0.0677	    0.0706	    0.0724	    0.0814	    0.0942	    0.0999	    0.1063	    0.1139	    0.1254	    0.1535	    0.2178	    0.3002	    0.3421	    0.3460	    0.3471	    0.3524	    0.3428	    0.3306	    0.3370	    0.3451	    0.3466	    0.3421	    0.3384	    0.3416	    0.3497	    0.3617	    0.3774	    0.3930	    0.4019	    0.4039	    0.4018	    0.3977	    0.3973	    0.4111	    0.4376	
574	M18	    0.00	  255.00	  170.00	 0.07314	 0.16683	 0.28339	   47.86	  -63.59	  -29.96	    0.1363	    0.1453	    0.1516	    0.1555	    0.1887	    0.2463	    0.2951	    0.3307	    0.3502	    0.3723	    0.4157	    0.4901	    0.5552	    0.5447	    0.4661	    0.3537	    0.2354	    0.1294	    0.0562	    0.0235	    0.0125	    0.0087	    0.0067	    0.0056	    0.0055	    0.0057	    0.0065	    0.0084	    0.0117	    0.0136	    0.0124	    0.0106	    0.0089	    0.0098	    0.0134	    0.0245	
575	N18	   85.00	  255.00	    0.00	 0.16592	 0.29633	 0.03481	   61.34	  -55.24	   63.72	    0.0182	    0.0194	    0.0203	    0.0208	    0.0184	    0.0151	    0.0135	    0.0132	    0.0149	    0.0187	    0.0249	    0.0676	    0.2354	    0.4548	    0.5536	    0.5406	    0.4823	    0.4011	    0.3090	    0.2331	    0.1832	    0.1543	    0.1322	    0.1180	    0.1172	    0.1246	    0.1383	    0.1599	    0.1842	    0.1962	    0.1919	    0.1795	    0.1621	    0.1541	    0.1723	    0.2272	
576	O18	   20.00	   20.00	   20.00	 0.01038	 0.00916	 0.00823	    8.27	    5.79	   -1.19	    0.0055	    0.0059	    0.0061	    0.0063	    0.0078	    0.0091	    0.0096	    0.0101	    0.0106	    0.0110	    0.0108	    0.0104	    0.0096	    0.0087	    0.0078	    0.0073	    0.0075	    0.0073	    0.0071	    0.0078	    0.0091	    0.0106	    0.0115	    0.0117	    0.0118	    0.0124	    0.0143	    0.0170	    0.0200	    0.0222	    0.0230	    0.0235	    0.0239	    0.0250	    0.0274	    0.0318	
577	P18	  170.00	    0.00	  170.00	 0.21394	 0.10725	 0.10301	   39.11	   65.13	   -4.93	    0.1232	    0.1313	    0.1370	    0.1406	    0.1650	    0.1921	    0.1785	    0.1501	    0.1233	    0.0957	    0.0641	    0.0393	    0.0242	    0.0121	    0.0059	    0.0047	    0.0050	    0.0046	    0.0054	    0.0183	    0.0871	    0.2135	    0.3149	    0.3663	    0.3884	    0.4038	    0.4257	    0.4523	    0.4766	    0.4923	    0.5003	    0.5032	    0.5049	    0.5081	    0.5177	    0.5343	
578	Q18	  170.00	  170.00	    0.00	 0.28257	 0.30124	 0.02180	   61.76	   -3.06	   74.50	    0.0137	    0.0146	    0.0152	    0.0156	    0.0141	    0.0118	    0.0103	    0.0099	    0.0114	    0.0141	    0.0183	    0.0412	    0.1287	    0.2339	    0.2853	    0.3079	    0.3233	    0.3240	    0.3196	    0.3272	    0.3347	    0.3376	    0.3360	    0.3352	    0.3398	    0.3484	    0.3604	    0.3748	    0.3887	    0.3973	    0.4000	    0.3990	    0.3969	    0.3986	    0.4112	    0.4346	
579	R18	  170.00	    0.00	  170.00	 0.21350	 0.10701	 0.10300	   39.07	   65.11	   -5.00	    0.1224	    0.1305	    0.1362	    0.1397	    0.1644	    0.1922	    0.1788	    0.1504	    0.1234	    0.0955	    0.0637	    0.0392	    0.0240	    0.0120	    0.0058	    0.0046	    0.0049	    0.0046	    0.0053	    0.0182	    0.0871	    0.2133	    0.3143	    0.3654	    0.3874	    0.4028	    0.4245	    0.4511	    0.4754	    0.4911	    0.4993	    0.5022	    0.5036	    0.5064	    0.5159	    0.5330	
580	S18	    0.00	    0.00	  255.00	 0.12270	 0.05617	 0.33375	   28.42	   60.01	  -71.31	    0.2668	    0.2844	    0.2968	    0.3045	    0.3684	    0.4734	    0.5096	    0.4970	    0.4582	    0.3983	    0.3001	    0.1731	    0.0843	    0.0418	    0.0213	    0.0138	    0.0128	    0.0134	    0.0128	    0.0141	    0.0228	    0.0489	    0.0857	    0.0959	    0.0768	    0.0740	    0.1168	    0.2183	    0.3626	    0.5045	    0.6178	    0.6994	    0.7559	    0.7921	    0.8125	    0.8240	
581	T18	  170.00	  255.00	    0.00	 0.36954	 0.48510	 0.03713	   75.15	  -29.68	   86.01	    0.0195	    0.0208	    0.0217	    0.0223	    0.0199	    0.0157	    0.0136	    0.0131	    0.0153	    0.0198	    0.0257	    0.0624	    0.2290	    0.4829	    0.6400	    0.6771	    0.6570	    0.6084	    0.5431	    0.4833	    0.4377	    0.4089	    0.3848	    0.3691	    0.3702	    0.3817	    0.4007	    0.4280	    0.4564	    0.4708	    0.4690	    0.4577	    0.4405	    0.4318	    0.4531	    0.5078	
582	U18	  255.00	   85.00	    0.00	 0.47903	 0.32943	 0.01574	   64.11	   50.68	   84.69	    0.0139	    0.0148	    0.0154	    0.0158	    0.0143	    0.0118	    0.0104	    0.0100	    0.0114	    0.0137	    0.0172	    0.0267	    0.0635	    0.1145	    0.1524	    0.1692	    0.1540	    0.1330	    0.1381	    0.2018	    0.4005	    0.6353	    0.7511	    0.7984	    0.8190	    0.8289	    0.8365	    0.8432	    0.8486	    0.8542	    0.8621	    0.8681	    0.8737	    0.8775	    0.8761	    0.8729	
583	V18	  255.00	    0.00	    0.00	 0.36557	 0.18389	 0.00627	   49.96	   77.55	   74.31	    0.0187	    0.0199	    0.0208	    0.0213	    0.0193	    0.0134	    0.0078	    0.0056	    0.0054	    0.0058	    0.0057	    0.0051	    0.0043	    0.0038	    0.0035	    0.0031	    0.0032	    0.0039	    0.0047	    0.0083	    0.0883	    0.3641	    0.6002	    0.7197	    0.7820	    0.8138	    0.8309	    0.8407	    0.8472	    0.8528	    0.8609	    0.8668	    0.8724	    0.8754	    0.8731	    0.8686	
584	W18	  170.00	  170.00	    0.00	 0.28173	 0.30038	 0.02175	   61.69	   -3.07	   74.43	    0.0141	    0.0150	    0.0156	    0.0160	    0.0146	    0.0117	    0.0103	    0.0099	    0.0112	    0.0139	    0.0185	    0.0413	    0.1285	    0.2334	    0.2847	    0.3071	    0.3223	    0.3231	    0.3187	    0.3263	    0.3337	    0.3365	    0.3349	    0.3341	    0.3388	    0.3475	    0.3594	    0.3738	    0.3879	    0.3962	    0.3991	    0.3984	    0.3962	    0.3971	    0.4099	    0.4333	
585	X18	   14.00	   14.00	   14.00	 0.00756	 0.00687	 0.00567	    6.20	    3.79	   -0.01	    0.0034	    0.0036	    0.0037	    0.0038	    0.0051	    0.0063	    0.0066	    0.0070	    0.0073	    0.0074	    0.0074	    0.0075	    0.0071	    0.0066	    0.0060	    0.0057	    0.0058	    0.0057	    0.0056	    0.0060	    0.0068	    0.0077	    0.0083	    0.0084	    0.0085	    0.0090	    0.0103	    0.0123	    0.0144	    0.0157	    0.0164	    0.0171	    0.0172	    0.0178	    0.0196	    0.0219	
586	Y18	  170.00	    0.00	    0.00	 0.16642	 0.08834	 0.00820	   35.66	   55.70	   46.08	    0.0179	    0.0191	    0.0199	    0.0204	    0.0199	    0.0167	    0.0119	    0.0090	    0.0076	    0.0070	    0.0071	    0.0068	    0.0060	    0.0056	    0.0056	    0.0056	    0.0047	    0.0047	    0.0056	    0.0115	    0.0730	    0.2071	    0.2819	    0.3068	    0.3205	    0.3323	    0.3449	    0.3591	    0.3720	    0.3799	    0.3829	    0.3819	    0.3798	    0.3813	    0.3930	    0.4120	
587	Z18	  255.00	   85.00	    0.00	 0.47860	 0.32841	 0.01570	   64.03	   50.92	   84.59	    0.0140	    0.0149	    0.0156	    0.0160	    0.0145	    0.0119	    0.0105	    0.0101	    0.0112	    0.0139	    0.0166	    0.0267	    0.0634	    0.1136	    0.1511	    0.1677	    0.1524	    0.1315	    0.1365	    0.1999	    0.3985	    0.6341	    0.7509	    0.7985	    0.8194	    0.8295	    0.8375	    0.8445	    0.8504	    0.8563	    0.8643	    0.8712	    0.8774	    0.8811	    0.8794	    0.8766	
588	[18	   85.00	  255.00	   85.00	 0.15435	 0.30619	 0.13051	   62.18	  -65.51	   26.64	    0.0658	    0.0701	    0.0731	    0.0750	    0.0837	    0.0962	    0.1039	    0.1131	    0.1222	    0.1378	    0.1851	    0.3151	    0.5060	    0.6202	    0.6220	    0.5645	    0.4817	    0.3806	    0.2747	    0.1944	    0.1461	    0.1197	    0.1001	    0.0877	    0.0863	    0.0915	    0.1023	    0.1200	    0.1405	    0.1510	    0.1468	    0.1353	    0.1208	    0.1136	    0.1302	    0.1781	
589	\18	   85.00	  255.00	  255.00	 0.31580	 0.44514	 0.68188	   72.57	  -37.12	  -34.97	    0.3983	    0.4247	    0.4431	    0.4546	    0.5549	    0.7223	    0.8114	    0.8527	    0.8791	    0.9064	    0.9091	    0.8701	    0.8291	    0.7935	    0.7497	    0.6881	    0.6084	    0.5064	    0.3907	    0.2952	    0.2329	    0.1967	    0.1685	    0.1499	    0.1469	    0.1539	    0.1689	    0.1944	    0.2239	    0.2389	    0.2318	    0.2156	    0.1947	    0.1830	    0.2026	    0.2594	
590	]18	  170.00	   85.00	  170.00	 0.29632	 0.23345	 0.21833	   55.43	   29.55	   -5.25	    0.1665	    0.1775	    0.1852	    0.1900	    0.2234	    0.2723	    0.2834	    0.2810	    0.2775	    0.2716	    0.2571	    0.2394	    0.2232	    0.1903	    0.1547	    0.1460	    0.1531	    0.1420	    0.1391	    0.1872	    0.2742	    0.3432	    0.3717	    0.3812	    0.3882	    0.3976	    0.4114	    0.4290	    0.4460	    0.4565	    0.4598	    0.4592	    0.4572	    0.4581	    0.4689	    0.4901	
591	^18	  255.00	  170.00	  170.00	 0.62812	 0.56504	 0.31285	   79.90	   20.08	   20.59	    0.2262	    0.2412	    0.2516	    0.2582	    0.2965	    0.3504	    0.3642	    0.3681	    0.3732	    0.3814	    0.4025	    0.4555	    0.5161	    0.5056	    0.4488	    0.4329	    0.4528	    0.4357	    0.4339	    0.5262	    0.6528	    0.7394	    0.7831	    0.8055	    0.8181	    0.8264	    0.8349	    0.8430	    0.8502	    0.8562	    0.8628	    0.8675	    0.8731	    0.8760	    0.8756	    0.8747	
592	_18	    0.00	    0.00	    0.00	 0.00212	 0.00218	 0.00194	    1.97	    0.05	   -0.27	    0.0029	    0.0030	    0.0032	    0.0033	    0.0029	    0.0026	    0.0025	    0.0024	    0.0022	    0.0020	    0.0023	    0.0023	    0.0021	    0.0022	    0.0022	    0.0022	    0.0023	    0.0022	    0.0022	    0.0021	    0.0021	    0.0021	    0.0021	    0.0021	    0.0021	    0.0022	    0.0022	    0.0024	    0.0025	    0.0027	    0.0027	    0.0028	    0.0028	    0.0031	    0.0036	    0.0038	
593	`18	    0.00	  255.00	  170.00	 0.07309	 0.16632	 0.28441	   47.79	  -63.37	  -30.24	    0.1365	    0.1455	    0.1518	    0.1557	    0.1894	    0.2477	    0.2971	    0.3324	    0.3512	    0.3735	    0.4174	    0.4909	    0.5552	    0.5441	    0.4651	    0.3524	    0.2341	    0.1284	    0.0556	    0.0231	    0.0123	    0.0085	    0.0065	    0.0056	    0.0054	    0.0056	    0.0064	    0.0083	    0.0115	    0.0135	    0.0125	    0.0106	    0.0092	    0.0100	    0.0143	    0.0256	
594	a18	   30.00	   30.00	   30.00	 0.01485	 0.01330	 0.01244	   11.48	    5.92	   -2.02	    0.0091	    0.0097	    0.0102	    0.0104	    0.0115	    0.0133	    0.0146	    0.0155	    0.0161	    0.0166	    0.0164	    0.0157	    0.0144	    0.0131	    0.0116	    0.0109	    0.0111	    0.0107	    0.0102	    0.0113	    0.0134	    0.0153	    0.0163	    0.0165	    0.0166	    0.0175	    0.0199	    0.0231	    0.0267	    0.0291	    0.0302	    0.0303	    0.0302	    0.0307	    0.0338	    0.0390	
595	A19	  255.00	    0.00	    0.00	 0.36457	 0.18303	 0.00615	   49.86	   77.67	   74.36	    0.0177	    0.0189	    0.0197	    0.0203	    0.0182	    0.0124	    0.0074	    0.0056	    0.0055	    0.0059	    0.0061	    0.0054	    0.0046	    0.0041	    0.0037	    0.0033	    0.0035	    0.0041	    0.0049	    0.0082	    0.0840	    0.3558	    0.5950	    0.7186	    0.7839	    0.8175	    0.8350	    0.8450	    0.8512	    0.8568	    0.8641	    0.8700	    0.8749	    0.8773	    0.8749	    0.8703	
596	B19	  255.00	  170.00	  255.00	 0.66737	 0.56930	 0.59910	   80.14	   27.89	  -13.99	    0.4517	    0.4816	    0.5025	    0.5156	    0.6058	    0.7395	    0.7735	    0.7686	    0.7636	    0.7550	    0.7165	    0.6536	    0.5962	    0.5198	    0.4384	    0.4160	    0.4345	    0.4146	    0.4115	    0.5071	    0.6385	    0.7282	    0.7732	    0.7961	    0.8087	    0.8166	    0.8246	    0.8327	    0.8402	    0.8461	    0.8510	    0.8550	    0.8597	    0.8623	    0.8616	    0.8612	
597	C19	   85.00	   85.00	  255.00	 0.19253	 0.14704	 0.45428	   45.23	   28.34	  -58.35	    0.3232	    0.3445	    0.3595	    0.3688	    0.4491	    0.5783	    0.6287	    0.6297	    0.6104	    0.5751	    0.5002	    0.3868	    0.2871	    0.2073	    0.1430	    0.1132	    0.1076	    0.0964	    0.0813	    0.0835	    0.1027	    0.1316	    0.1539	    0.1549	    0.1436	    0.1450	    0.1749	    0.2311	    0.2954	    0.3410	    0.3589	    0.3607	    0.3517	    0.3477	    0.3677	    0.4157	
598	D19	    0.00	   85.00	  170.00	 0.03480	 0.03523	 0.17521	   22.03	    1.32	  -53.75	    0.0938	    0.1000	    0.1043	    0.1070	    0.1321	    0.1785	    0.2181	    0.2404	    0.2458	    0.2424	    0.2244	    0.1859	    0.1444	    0.1068	    0.0716	    0.0461	    0.0298	    0.0168	    0.0082	    0.0049	    0.0040	    0.0036	    0.0033	    0.0030	    0.0029	    0.0029	    0.0033	    0.0041	    0.0053	    0.0061	    0.0056	    0.0047	    0.0042	    0.0047	    0.0066	    0.0102	
599	E19	   16.00	   16.00	   16.00	 0.00851	 0.00751	 0.00659	    6.78	    5.11	   -0.73	    0.0041	    0.0044	    0.0046	    0.0047	    0.0057	    0.0070	    0.0076	    0.0081	    0.0085	    0.0090	    0.0089	    0.0086	    0.0078	    0.0071	    0.0064	    0.0060	    0.0061	    0.0060	    0.0059	    0.0064	    0.0074	    0.0086	    0.0095	    0.0096	    0.0097	    0.0103	    0.0119	    0.0142	    0.0167	    0.0185	    0.0195	    0.0201	    0.0204	    0.0210	    0.0231	    0.0264	
600	F19	  255.00	    0.00	   85.00	 0.35487	 0.17743	 0.02463	   49.18	   77.35	   50.34	    0.0577	    0.0616	    0.0642	    0.0659	    0.0693	    0.0625	    0.0432	    0.0291	    0.0207	    0.0163	    0.0131	    0.0096	    0.0067	    0.0049	    0.0040	    0.0034	    0.0034	    0.0037	    0.0044	    0.0109	    0.0969	    0.3396	    0.5578	    0.6843	    0.7533	    0.7901	    0.8117	    0.8253	    0.8344	    0.8412	    0.8493	    0.8558	    0.8620	    0.8662	    0.8652	    0.8626	
601	G19	   85.00	   85.00	    0.00	 0.07389	 0.07503	 0.01114	   32.92	    1.50	   36.74	    0.0092	    0.0098	    0.0102	    0.0105	    0.0101	    0.0095	    0.0092	    0.0091	    0.0098	    0.0111	    0.0134	    0.0207	    0.0392	    0.0581	    0.0678	    0.0728	    0.0756	    0.0752	    0.0746	    0.0778	    0.0836	    0.0877	    0.0883	    0.0887	    0.0909	    0.0948	    0.1000	    0.1060	    0.1121	    0.1163	    0.1180	    0.1182	    0.1176	    0.1188	    0.1241	    0.1349	
602	H19	   16.00	   16.00	   16.00	 0.00847	 0.00752	 0.00670	    6.79	    4.91	   -0.94	    0.0051	    0.0054	    0.0057	    0.0058	    0.0065	    0.0072	    0.0078	    0.0082	    0.0086	    0.0090	    0.0090	    0.0086	    0.0081	    0.0072	    0.0065	    0.0060	    0.0061	    0.0060	    0.0059	    0.0065	    0.0074	    0.0086	    0.0093	    0.0095	    0.0095	    0.0101	    0.0117	    0.0140	    0.0165	    0.0183	    0.0192	    0.0196	    0.0196	    0.0206	    0.0223	    0.0257	
603	I19	   16.00	   16.00	   16.00	 0.00838	 0.00744	 0.00663	    6.72	    4.89	   -0.92	    0.0056	    0.0060	    0.0062	    0.0064	    0.0066	    0.0072	    0.0077	    0.0080	    0.0085	    0.0088	    0.0088	    0.0084	    0.0080	    0.0071	    0.0064	    0.0060	    0.0061	    0.0060	    0.0059	    0.0063	    0.0073	    0.0085	    0.0092	    0.0094	    0.0095	    0.0100	    0.0116	    0.0139	    0.0163	    0.0180	    0.0189	    0.0191	    0.0193	    0.0203	    0.0226	    0.0249	
604	J19	   85.00	  170.00	  255.00	 0.23984	 0.26242	 0.56281	   58.27	   -5.66	  -48.00	    0.3621	    0.3860	    0.4028	    0.4133	    0.5020	    0.6465	    0.7174	    0.7392	    0.7416	    0.7347	    0.6946	    0.6159	    0.5387	    0.4610	    0.3814	    0.3286	    0.2944	    0.2417	    0.1865	    0.1619	    0.1583	    0.1608	    0.1586	    0.1514	    0.1467	    0.1504	    0.1668	    0.1953	    0.2276	    0.2470	    0.2471	    0.2379	    0.2249	    0.2179	    0.2336	    0.2778	
605	K19	    0.00	  170.00	  255.00	 0.09036	 0.11217	 0.48268	   39.94	  -14.02	  -70.81	    0.2065	    0.2201	    0.2297	    0.2356	    0.3007	    0.4287	    0.5670	    0.6554	    0.6829	    0.6883	    0.6573	    0.5796	    0.4892	    0.3926	    0.2841	    0.1791	    0.0949	    0.0377	    0.0109	    0.0041	    0.0030	    0.0027	    0.0026	    0.0027	    0.0028	    0.0029	    0.0031	    0.0041	    0.0061	    0.0072	    0.0060	    0.0052	    0.0053	    0.0067	    0.0087	    0.0125	
606	L19	   26.00	   26.00	   26.00	 0.01310	 0.01158	 0.01087	   10.25	    6.17	   -1.98	    0.0084	    0.0090	    0.0094	    0.0096	    0.0105	    0.0118	    0.0128	    0.0134	    0.0141	    0.0146	    0.0143	    0.0132	    0.0125	    0.0113	    0.0099	    0.0093	    0.0095	    0.0092	    0.0089	    0.0098	    0.0116	    0.0134	    0.0145	    0.0147	    0.0148	    0.0155	    0.0177	    0.0211	    0.0245	    0.0269	    0.0278	    0.0283	    0.0282	    0.0290	    0.0316	    0.0364	
607	M19	  255.00	  170.00	  170.00	 0.62342	 0.55934	 0.30893	   79.58	   20.38	   20.64	    0.2213	    0.2359	    0.2462	    0.2526	    0.2915	    0.3456	    0.3594	    0.3638	    0.3687	    0.3770	    0.3975	    0.4503	    0.5105	    0.4997	    0.4424	    0.4262	    0.4463	    0.4291	    0.4269	    0.5197	    0.6475	    0.7349	    0.7791	    0.8016	    0.8142	    0.8225	    0.8308	    0.8389	    0.8456	    0.8514	    0.8577	    0.8630	    0.8683	    0.8711	    0.8703	    0.8695	
608	N19	    0.00	   85.00	   85.00	 0.01281	 0.01987	 0.05026	   15.42	  -17.01	  -24.52	    0.0271	    0.0289	    0.0302	    0.0310	    0.0362	    0.0466	    0.0564	    0.0632	    0.0675	    0.0705	    0.0710	    0.0682	    0.0634	    0.0567	    0.0470	    0.0360	    0.0251	    0.0148	    0.0075	    0.0043	    0.0034	    0.0030	    0.0029	    0.0028	    0.0028	    0.0029	    0.0030	    0.0033	    0.0038	    0.0041	    0.0038	    0.0037	    0.0035	    0.0039	    0.0044	    0.0058	
609	O19	  255.00	  170.00	   85.00	 0.59425	 0.54659	 0.12666	   78.84	   16.69	   56.44	    0.0842	    0.0898	    0.0937	    0.0961	    0.1048	    0.1144	    0.1160	    0.1198	    0.1255	    0.1361	    0.1709	    0.2699	    0.4075	    0.4628	    0.4394	    0.4326	    0.4511	    0.4362	    0.4353	    0.5201	    0.6445	    0.7362	    0.7818	    0.8044	    0.8168	    0.8250	    0.8332	    0.8408	    0.8471	    0.8527	    0.8600	    0.8659	    0.8713	    0.8746	    0.8744	    0.8728	
610	P19	  255.00	   85.00	  170.00	 0.51330	 0.35460	 0.21635	   66.11	   51.33	   13.55	    0.1847	    0.1969	    0.2055	    0.2108	    0.2447	    0.2874	    0.2861	    0.2740	    0.2629	    0.2534	    0.2452	    0.2471	    0.2492	    0.2117	    0.1607	    0.1480	    0.1581	    0.1417	    0.1432	    0.2389	    0.4385	    0.6291	    0.7305	    0.7800	    0.8060	    0.8205	    0.8316	    0.8407	    0.8480	    0.8539	    0.8605	    0.8654	    0.8708	    0.8737	    0.8724	    0.8697	
